id,name,score1,score2
8947,Student_8947,86,72
8948,Student_8948,65,59
8949,Student_8949,97,81
8950,Student_8950,59,85
8951,Student_8951,58,97
8952,Student_8952,80,61
8953,Student_8953,57,56
8954,Student_8954,87,90
8955,Student_8955,58,84
8956,Student_8956,55,68
8957,Student_8957,83,95
8958,Student_8958,85,77
8959,Student_8959,73,79
8960,Student_8960,70,51
8961,Student_8961,70,59
8962,Student_8962,100,53
8963,Student_8963,82,55
8964,Student_8964,75,87
8965,Student_8965,53,78
8966,Student_8966,82,93
8967,Student_8967,89,94
8968,Student_8968,52,95
8969,Student_8969,63,84
8970,Student_8970,87,74
8971,Student_8971,90,57
8972,Student_8972,76,64
8973,Student_8973,67,90
8974,Student_8974,90,87
8975,Student_8975,85,52
8976,Student_8976,91,92
8977,Student_8977,68,89
8978,Student_8978,53,54
8979,Student_8979,62,69
8980,Student_8980,94,89
8981,Student_8981,68,96
8982,Student_8982,98,52
8983,Student_8983,80,90
8984,Student_8984,77,96
8985,Student_8985,66,56
8986,Student_8986,92,94
8987,Student_8987,56,60
8988,Student_8988,64,50
8989,Student_8989,59,61
8990,Student_8990,86,100
8991,Student_8991,77,95
8992,Student_8992,100,76
8993,Student_8993,69,98
8994,Student_8994,63,79
8995,Student_8995,86,95
8996,Student_8996,71,59
8997,Student_8997,73,94
8998,Student_8998,100,71
8999,Student_8999,98,52
9000,Student_9000,96,74
9001,Student_9001,63,62
9002,Student_9002,93,56
9003,Student_9003,87,98
9004,Student_9004,96,89
9005,Student_9005,88,93
9006,Student_9006,71,87
9007,Student_9007,70,57
9008,Student_9008,60,66
9009,Student_9009,71,60
9010,Student_9010,64,86
9011,Student_9011,54,67
9012,Student_9012,87,51
9013,Student_9013,95,77
9014,Student_9014,79,54
9015,Student_9015,81,68
9016,Student_9016,54,91
9017,Student_9017,53,53
9018,Student_9018,91,98
9019,Student_9019,62,63
9020,Student_9020,94,51
9021,Student_9021,85,77
9022,Student_9022,71,53
9023,Student_9023,57,72
9024,Student_9024,98,84
9025,Student_9025,62,85
9026,Student_9026,86,65
9027,Student_9027,88,54
9028,Student_9028,85,61
9029,Student_9029,77,53
9030,Student_9030,52,77
9031,Student_9031,86,70
9032,Student_9032,66,64
9033,Student_9033,52,84
9034,Student_9034,61,100
9035,Student_9035,74,78
9036,Student_9036,56,84
9037,Student_9037,100,50
9038,Student_9038,73,51
9039,Student_9039,71,95
9040,Student_9040,66,50
9041,Student_9041,76,82
9042,Student_9042,76,73
9043,Student_9043,77,86
9044,Student_9044,99,71
9045,Student_9045,87,53
9046,Student_9046,71,79
9047,Student_9047,77,63
9048,Student_9048,77,100
9049,Student_9049,78,60
9050,Student_9050,78,70
9051,Student_9051,57,100
9052,Student_9052,71,73
9053,Student_9053,74,98
9054,Student_9054,94,61
9055,Student_9055,83,71
9056,Student_9056,62,59
9057,Student_9057,98,78
9058,Student_9058,92,82
9059,Student_9059,65,81
9060,Student_9060,69,76
9061,Student_9061,66,72
9062,Student_9062,79,87
9063,Student_9063,63,61
9064,Student_9064,97,56
9065,Student_9065,69,72
9066,Student_9066,100,97
9067,Student_9067,92,90
9068,Student_9068,65,86
9069,Student_9069,77,65
9070,Student_9070,59,86
9071,Student_9071,89,54
9072,Student_9072,86,78
9073,Student_9073,95,100
9074,Student_9074,62,95
9075,Student_9075,59,56
9076,Student_9076,87,62
9077,Student_9077,87,50
9078,Student_9078,50,55
9079,Student_9079,62,99
9080,Student_9080,63,66
9081,Student_9081,90,100
9082,Student_9082,87,66
9083,Student_9083,83,90
9084,Student_9084,100,66
9085,Student_9085,94,99
9086,Student_9086,67,59
9087,Student_9087,88,63
9088,Student_9088,79,77
9089,Student_9089,71,76
9090,Student_9090,75,75
9091,Student_9091,68,79
9092,Student_9092,50,52
9093,Student_9093,56,61
9094,Student_9094,91,81
9095,Student_9095,57,85
9096,Student_9096,83,75
9097,Student_9097,89,54
9098,Student_9098,61,83
9099,Student_9099,81,77
9100,Student_9100,96,85
9101,Student_9101,60,60
9102,Student_9102,63,73
9103,Student_9103,81,96
9104,Student_9104,91,74
9105,Student_9105,64,91
9106,Student_9106,95,75
9107,Student_9107,85,92
9108,Student_9108,73,76
9109,Student_9109,100,73
9110,Student_9110,61,77
9111,Student_9111,83,53
9112,Student_9112,98,81
9113,Student_9113,98,52
9114,Student_9114,85,86
9115,Student_9115,63,78
9116,Student_9116,53,92
9117,Student_9117,84,62
9118,Student_9118,92,94
9119,Student_9119,68,63
9120,Student_9120,66,62
9121,Student_9121,83,83
9122,Student_9122,94,95
9123,Student_9123,50,88
9124,Student_9124,56,57
9125,Student_9125,77,57
9126,Student_9126,86,65
9127,Student_9127,79,70
9128,Student_9128,97,86
9129,Student_9129,82,99
9130,Student_9130,83,85
9131,Student_9131,99,55
9132,Student_9132,70,79
9133,Student_9133,63,81
9134,Student_9134,66,76
9135,Student_9135,65,56
9136,Student_9136,69,76
9137,Student_9137,86,60
9138,Student_9138,53,99
9139,Student_9139,79,70
9140,Student_9140,93,71
9141,Student_9141,72,91
9142,Student_9142,66,83
9143,Student_9143,86,90
9144,Student_9144,77,52
9145,Student_9145,59,92
9146,Student_9146,79,61
9147,Student_9147,85,59
9148,Student_9148,67,88
9149,Student_9149,83,95
9150,Student_9150,64,91
9151,Student_9151,80,93
9152,Student_9152,100,62
9153,Student_9153,55,77
9154,Student_9154,98,61
9155,Student_9155,95,63
9156,Student_9156,89,56
9157,Student_9157,64,86
9158,Student_9158,69,69
9159,Student_9159,63,84
9160,Student_9160,67,91
9161,Student_9161,97,59
9162,Student_9162,93,58
9163,Student_9163,97,68
9164,Student_9164,96,57
9165,Student_9165,60,72
9166,Student_9166,59,74
9167,Student_9167,92,71
9168,Student_9168,76,62
9169,Student_9169,69,97
9170,Student_9170,72,68
9171,Student_9171,94,85
9172,Student_9172,71,64
9173,Student_9173,57,82
9174,Student_9174,56,96
9175,Student_9175,96,83
9176,Student_9176,51,84
9177,Student_9177,55,70
9178,Student_9178,66,79
9179,Student_9179,64,57
9180,Student_9180,50,90
9181,Student_9181,99,59
9182,Student_9182,55,62
9183,Student_9183,97,85
9184,Student_9184,79,100
9185,Student_9185,94,68
9186,Student_9186,80,96
9187,Student_9187,94,75
9188,Student_9188,90,55
9189,Student_9189,97,66
9190,Student_9190,90,68
9191,Student_9191,90,74
9192,Student_9192,65,50
9193,Student_9193,77,74
9194,Student_9194,69,57
9195,Student_9195,87,50
9196,Student_9196,67,71
9197,Student_9197,59,81
9198,Student_9198,96,66
9199,Student_9199,81,69
9200,Student_9200,100,54
9201,Student_9201,96,81
9202,Student_9202,65,98
9203,Student_9203,85,59
9204,Student_9204,60,73
9205,Student_9205,92,78
9206,Student_9206,61,57
9207,Student_9207,96,89
9208,Student_9208,67,95
9209,Student_9209,81,55
9210,Student_9210,60,98
9211,Student_9211,78,89
9212,Student_9212,58,85
9213,Student_9213,51,80
9214,Student_9214,69,77
9215,Student_9215,78,83
9216,Student_9216,88,92
9217,Student_9217,84,95
9218,Student_9218,51,55
9219,Student_9219,78,90
9220,Student_9220,83,86
9221,Student_9221,73,69
9222,Student_9222,87,89
9223,Student_9223,60,74
9224,Student_9224,60,86
9225,Student_9225,79,99
9226,Student_9226,72,77
9227,Student_9227,80,70
9228,Student_9228,68,90
9229,Student_9229,75,76
9230,Student_9230,73,62
9231,Student_9231,56,85
9232,Student_9232,65,89
9233,Student_9233,58,53
9234,Student_9234,91,83
9235,Student_9235,99,64
9236,Student_9236,98,95
9237,Student_9237,93,81
9238,Student_9238,65,100
9239,Student_9239,70,63
9240,Student_9240,55,68
9241,Student_9241,59,69
9242,Student_9242,70,58
9243,Student_9243,75,58
9244,Student_9244,74,85
9245,Student_9245,59,83
9246,Student_9246,71,73
9247,Student_9247,67,56
9248,Student_9248,55,54
9249,Student_9249,74,95
9250,Student_9250,69,68
9251,Student_9251,57,83
9252,Student_9252,57,83
9253,Student_9253,69,55
9254,Student_9254,73,72
9255,Student_9255,66,59
9256,Student_9256,98,72
9257,Student_9257,84,83
9258,Student_9258,92,74
9259,Student_9259,65,92
9260,Student_9260,97,54
9261,Student_9261,50,60
9262,Student_9262,61,60
9263,Student_9263,87,54
9264,Student_9264,65,80
9265,Student_9265,72,65
9266,Student_9266,64,73
9267,Student_9267,59,79
9268,Student_9268,73,76
9269,Student_9269,94,69
9270,Student_9270,90,67
9271,Student_9271,65,72
9272,Student_9272,64,68
9273,Student_9273,66,64
9274,Student_9274,58,73
9275,Student_9275,73,55
9276,Student_9276,88,77
9277,Student_9277,85,85
9278,Student_9278,54,51
9279,Student_9279,50,70
9280,Student_9280,82,87
9281,Student_9281,51,53
9282,Student_9282,78,51
9283,Student_9283,61,89
9284,Student_9284,51,71
9285,Student_9285,52,93
9286,Student_9286,87,70
9287,Student_9287,99,62
9288,Student_9288,72,61
9289,Student_9289,84,87
9290,Student_9290,86,82
9291,Student_9291,80,97
9292,Student_9292,51,87
9293,Student_9293,72,78
9294,Student_9294,75,55
9295,Student_9295,52,89
9296,Student_9296,71,91
9297,Student_9297,95,92
9298,Student_9298,96,68
9299,Student_9299,97,99
9300,Student_9300,64,95
9301,Student_9301,52,74
9302,Student_9302,77,70
9303,Student_9303,71,68
9304,Student_9304,82,84
9305,Student_9305,58,54
9306,Student_9306,68,97
9307,Student_9307,56,87
9308,Student_9308,71,74
9309,Student_9309,84,74
9310,Student_9310,93,94
9311,Student_9311,54,72
9312,Student_9312,58,86
9313,Student_9313,84,93
9314,Student_9314,55,68
9315,Student_9315,85,67
9316,Student_9316,83,69
9317,Student_9317,55,60
9318,Student_9318,61,90
9319,Student_9319,57,50
9320,Student_9320,98,70
9321,Student_9321,62,85
9322,Student_9322,60,59
9323,Student_9323,82,95
9324,Student_9324,76,69
9325,Student_9325,87,83
9326,Student_9326,70,50
9327,Student_9327,64,67
9328,Student_9328,99,78
9329,Student_9329,51,53
9330,Student_9330,81,87
9331,Student_9331,95,65
9332,Student_9332,68,86
9333,Student_9333,95,89
9334,Student_9334,70,65
9335,Student_9335,100,78
9336,Student_9336,95,59
9337,Student_9337,80,52
9338,Student_9338,78,67
9339,Student_9339,69,57
9340,Student_9340,63,92
9341,Student_9341,61,51
9342,Student_9342,80,91
9343,Student_9343,100,71
9344,Student_9344,66,53
9345,Student_9345,65,67
9346,Student_9346,83,72
9347,Student_9347,73,72
9348,Student_9348,94,66
9349,Student_9349,58,61
9350,Student_9350,84,73
9351,Student_9351,93,69
9352,Student_9352,99,68
9353,Student_9353,64,54
9354,Student_9354,81,50
9355,Student_9355,60,59
9356,Student_9356,67,73
9357,Student_9357,63,59
9358,Student_9358,67,73
9359,Student_9359,95,72
9360,Student_9360,52,66
9361,Student_9361,68,56
9362,Student_9362,67,98
9363,Student_9363,91,50
9364,Student_9364,68,67
9365,Student_9365,85,99
9366,Student_9366,81,63
9367,Student_9367,100,50
9368,Student_9368,81,71
9369,Student_9369,80,73
9370,Student_9370,86,69
9371,Student_9371,67,70
9372,Student_9372,95,68
9373,Student_9373,67,90
9374,Student_9374,63,74
9375,Student_9375,54,95
9376,Student_9376,85,75
9377,Student_9377,55,84
9378,Student_9378,83,70
9379,Student_9379,59,90
9380,Student_9380,85,73
9381,Student_9381,65,77
9382,Student_9382,77,71
9383,Student_9383,62,89
9384,Student_9384,54,85
9385,Student_9385,100,82
9386,Student_9386,56,62
9387,Student_9387,55,71
9388,Student_9388,68,78
9389,Student_9389,62,75
9390,Student_9390,94,75
9391,Student_9391,60,90
9392,Student_9392,60,99
9393,Student_9393,58,85
9394,Student_9394,85,64
9395,Student_9395,93,70
9396,Student_9396,60,91
9397,Student_9397,52,91
9398,Student_9398,85,61
9399,Student_9399,81,62
9400,Student_9400,66,78
9401,Student_9401,74,86
9402,Student_9402,88,67
9403,Student_9403,93,92
9404,Student_9404,69,94
9405,Student_9405,62,73
9406,Student_9406,79,56
9407,Student_9407,79,62
9408,Student_9408,62,59
9409,Student_9409,56,81
9410,Student_9410,54,75
9411,Student_9411,56,83
9412,Student_9412,73,65
9413,Student_9413,81,50
9414,Student_9414,64,93
9415,Student_9415,73,52
9416,Student_9416,65,99
9417,Student_9417,90,95
9418,Student_9418,70,51
9419,Student_9419,64,78
9420,Student_9420,72,85
9421,Student_9421,84,82
9422,Student_9422,54,91
9423,Student_9423,80,78
9424,Student_9424,56,91
9425,Student_9425,75,79
9426,Student_9426,91,67
9427,Student_9427,73,76
9428,Student_9428,91,51
9429,Student_9429,76,78
9430,Student_9430,67,56
9431,Student_9431,50,84
9432,Student_9432,93,68
9433,Student_9433,78,64
9434,Student_9434,77,61
9435,Student_9435,59,82
9436,Student_9436,86,78
9437,Student_9437,93,87
9438,Student_9438,64,51
9439,Student_9439,59,96
9440,Student_9440,90,83
9441,Student_9441,90,98
9442,Student_9442,73,98
9443,Student_9443,91,65
9444,Student_9444,71,64
9445,Student_9445,88,73
9446,Student_9446,70,100
9447,Student_9447,66,92
9448,Student_9448,77,77
9449,Student_9449,75,86
9450,Student_9450,69,92
9451,Student_9451,94,64
9452,Student_9452,59,82
9453,Student_9453,83,65
9454,Student_9454,61,94
9455,Student_9455,79,75
9456,Student_9456,64,72
9457,Student_9457,50,53
9458,Student_9458,93,68
9459,Student_9459,91,58
9460,Student_9460,53,90
9461,Student_9461,71,67
9462,Student_9462,64,81
9463,Student_9463,53,50
9464,Student_9464,67,84
9465,Student_9465,98,86
9466,Student_9466,63,99
9467,Student_9467,81,93
9468,Student_9468,62,90
9469,Student_9469,73,68
9470,Student_9470,55,56
9471,Student_9471,53,84
9472,Student_9472,87,94
9473,Student_9473,95,83
9474,Student_9474,87,63
9475,Student_9475,50,64
9476,Student_9476,88,73
9477,Student_9477,53,81
9478,Student_9478,64,88
9479,Student_9479,66,68
9480,Student_9480,75,58
9481,Student_9481,69,86
9482,Student_9482,78,50
9483,Student_9483,92,75
9484,Student_9484,50,78
9485,Student_9485,74,93
9486,Student_9486,88,51
9487,Student_9487,56,75
9488,Student_9488,66,92
9489,Student_9489,72,84
9490,Student_9490,69,68
9491,Student_9491,63,83
9492,Student_9492,100,76
9493,Student_9493,96,76
9494,Student_9494,52,56
9495,Student_9495,92,84
9496,Student_9496,95,78
9497,Student_9497,67,99
9498,Student_9498,57,71
9499,Student_9499,63,51
9500,Student_9500,99,82
9501,Student_9501,79,86
9502,Student_9502,72,64
9503,Student_9503,69,98
9504,Student_9504,50,55
9505,Student_9505,80,75
9506,Student_9506,57,85
9507,Student_9507,83,53
9508,Student_9508,63,86
9509,Student_9509,87,98
9510,Student_9510,95,91
9511,Student_9511,92,84
9512,Student_9512,91,63
9513,Student_9513,73,70
9514,Student_9514,62,64
9515,Student_9515,50,85
9516,Student_9516,63,50
9517,Student_9517,74,74
9518,Student_9518,95,90
9519,Student_9519,68,65
9520,Student_9520,66,55
9521,Student_9521,70,91
9522,Student_9522,58,73
9523,Student_9523,75,88
9524,Student_9524,73,51
9525,Student_9525,51,73
9526,Student_9526,95,79
9527,Student_9527,65,56
9528,Student_9528,53,60
9529,Student_9529,81,58
9530,Student_9530,63,82
9531,Student_9531,56,50
9532,Student_9532,51,95
9533,Student_9533,100,69
9534,Student_9534,92,51
9535,Student_9535,74,90
9536,Student_9536,56,70
9537,Student_9537,54,69
9538,Student_9538,68,94
9539,Student_9539,83,84
9540,Student_9540,74,93
9541,Student_9541,91,81
9542,Student_9542,65,65
9543,Student_9543,55,81
9544,Student_9544,56,60
9545,Student_9545,93,71
9546,Student_9546,72,58
9547,Student_9547,86,70
9548,Student_9548,71,97
9549,Student_9549,93,69
9550,Student_9550,51,69
9551,Student_9551,81,81
9552,Student_9552,86,72
9553,Student_9553,57,93
9554,Student_9554,68,50
9555,Student_9555,51,76
9556,Student_9556,87,63
9557,Student_9557,50,58
9558,Student_9558,52,98
9559,Student_9559,96,69
9560,Student_9560,81,93
9561,Student_9561,90,90
9562,Student_9562,64,97
9563,Student_9563,60,99
9564,Student_9564,61,82
9565,Student_9565,93,53
9566,Student_9566,69,60
9567,Student_9567,64,87
9568,Student_9568,92,69
9569,Student_9569,85,98
9570,Student_9570,60,61
9571,Student_9571,63,50
9572,Student_9572,54,74
9573,Student_9573,77,86
9574,Student_9574,67,91
9575,Student_9575,77,74
9576,Student_9576,80,86
9577,Student_9577,62,74
9578,Student_9578,74,80
9579,Student_9579,94,82
9580,Student_9580,73,60
9581,Student_9581,59,92
9582,Student_9582,97,51
9583,Student_9583,97,73
9584,Student_9584,70,91
9585,Student_9585,75,59
9586,Student_9586,50,71
9587,Student_9587,86,59
9588,Student_9588,86,62
9589,Student_9589,78,69
9590,Student_9590,51,73
9591,Student_9591,85,63
9592,Student_9592,54,99
9593,Student_9593,74,84
9594,Student_9594,55,67
9595,Student_9595,66,90
9596,Student_9596,78,80
9597,Student_9597,52,75
9598,Student_9598,80,55
9599,Student_9599,85,95
9600,Student_9600,64,53
9601,Student_9601,83,90
9602,Student_9602,92,95
9603,Student_9603,84,55
9604,Student_9604,93,78
9605,Student_9605,57,71
9606,Student_9606,96,94
9607,Student_9607,95,98
9608,Student_9608,80,81
9609,Student_9609,79,97
9610,Student_9610,100,80
9611,Student_9611,85,59
9612,Student_9612,64,54
9613,Student_9613,84,60
9614,Student_9614,100,62
9615,Student_9615,90,62
9616,Student_9616,89,97
9617,Student_9617,93,66
9618,Student_9618,68,74
9619,Student_9619,63,90
9620,Student_9620,91,93
9621,Student_9621,68,98
9622,Student_9622,88,100
9623,Student_9623,70,64
9624,Student_9624,98,94
9625,Student_9625,72,88
9626,Student_9626,53,68
9627,Student_9627,67,82
9628,Student_9628,54,81
9629,Student_9629,68,75
9630,Student_9630,82,88
9631,Student_9631,81,81
9632,Student_9632,71,79
9633,Student_9633,57,70
9634,Student_9634,72,66
9635,Student_9635,91,98
9636,Student_9636,97,100
9637,Student_9637,53,75
9638,Student_9638,98,61
9639,Student_9639,63,59
9640,Student_9640,83,100
9641,Student_9641,56,66
9642,Student_9642,75,85
9643,Student_9643,64,94
9644,Student_9644,79,63
9645,Student_9645,68,94
9646,Student_9646,67,75
9647,Student_9647,93,83
9648,Student_9648,63,98
9649,Student_9649,53,56
9650,Student_9650,54,58
9651,Student_9651,67,63
9652,Student_9652,81,73
9653,Student_9653,59,95
9654,Student_9654,58,70
9655,Student_9655,91,73
9656,Student_9656,64,53
9657,Student_9657,57,98
9658,Student_9658,74,74
9659,Student_9659,94,74
9660,Student_9660,86,99
9661,Student_9661,82,96
9662,Student_9662,100,89
9663,Student_9663,93,70
9664,Student_9664,78,73
9665,Student_9665,70,50
9666,Student_9666,79,80
9667,Student_9667,80,65
9668,Student_9668,70,77
9669,Student_9669,72,97
9670,Student_9670,78,81
9671,Student_9671,65,65
9672,Student_9672,86,86
9673,Student_9673,65,57
9674,Student_9674,73,57
9675,Student_9675,99,61
9676,Student_9676,66,79
9677,Student_9677,65,72
9678,Student_9678,90,99
9679,Student_9679,51,58
9680,Student_9680,59,85
9681,Student_9681,66,51
9682,Student_9682,52,87
9683,Student_9683,80,72
9684,Student_9684,93,78
9685,Student_9685,93,67
9686,Student_9686,73,95
9687,Student_9687,89,81
9688,Student_9688,95,59
9689,Student_9689,70,57
9690,Student_9690,52,59
9691,Student_9691,71,87
9692,Student_9692,74,50
9693,Student_9693,96,82
9694,Student_9694,51,84
9695,Student_9695,89,98
9696,Student_9696,62,71
9697,Student_9697,90,61
9698,Student_9698,55,72
9699,Student_9699,81,73
9700,Student_9700,95,84
9701,Student_9701,67,72
9702,Student_9702,53,71
9703,Student_9703,62,94
9704,Student_9704,81,54
9705,Student_9705,94,83
9706,Student_9706,96,84
9707,Student_9707,99,87
9708,Student_9708,99,71
9709,Student_9709,63,78
9710,Student_9710,81,62
9711,Student_9711,86,69
9712,Student_9712,70,95
9713,Student_9713,62,60
9714,Student_9714,99,100
9715,Student_9715,62,65
9716,Student_9716,59,96
9717,Student_9717,97,79
9718,Student_9718,72,55
9719,Student_9719,67,68
9720,Student_9720,65,91
9721,Student_9721,94,72
9722,Student_9722,65,73
9723,Student_9723,67,51
9724,Student_9724,53,62
9725,Student_9725,76,95
9726,Student_9726,51,56
9727,Student_9727,67,99
9728,Student_9728,64,68
9729,Student_9729,88,86
9730,Student_9730,76,91
9731,Student_9731,79,100
9732,Student_9732,63,79
9733,Student_9733,66,75
9734,Student_9734,71,72
9735,Student_9735,81,89
9736,Student_9736,88,84
9737,Student_9737,59,100
9738,Student_9738,73,51
9739,Student_9739,52,68
9740,Student_9740,54,66
9741,Student_9741,61,88
9742,Student_9742,74,76
